"Checkbox","Prebook Description","Special Order Qty","Item No","Substituted Item","Qty","Order Multiple","Average Sales Last 4 Weeks","On Hold","Promotion Lift %","Wholesale Discount %","Retail Price","Net Wholesale Price","Wholesale Price","Order Line Type","DMIN Default","OSTAT New","NAV Order No","Days Until out of Stock","Days in Stock","Average Sales Last 13 Weeks","Allowed Dmin Change","Life Cycle Status","Line Up Status","Sales Last Week","Forecast for Order Period","4 Week Forecast","Days in Stock Order","Special Order No","Un-Scheduled Order","Web Title","Forecast + Safety Stock","Promotional Demand","Label","Pet Size","Life Stage","Product Type","Merchandise Division","Department","Category","Sub-Category","Undelivered","Constrained","Brand","DMIN New","DMAX New","Order Id","Item Id","Store No","Store","Warehouse No","Order Date","Picking Date","Est. Delivery Date","Warehouse","Extended Net Wholesale Price","Extended Retail Price","Transferred Date","Created","Constrained Recommended Qty","Item Description","UnConstrained Qty","Qty On Hand","Weight","Volume","Pallets","Open sales order quantity","Order Period","Order Exceptions","Days until safety stock on hand","Original Item No","Purchase Units","In Promotion","Additional Lead Time","Cost of Sales Last Week","End of order period","Comment","NBO","Gross Margin %","WOSUnconstrained","WOSconstrained","Wholesale Gross Margin %","Order Qty Last Week","Stock Total"
"","","","6968183","","0","1","0.25","","0","","38.99","19.88","19.88","Scheduled Order","1","Manual","210260299","0","0","0.08","All","LST","OPTN","1","0.43","1.733","11","","false","Baskerville INVISA Basket Muzzle","1","0","BRAND","","","MUZZLES","Dog","Hardlines","General Merchandise","Collars & Leashes","0","No","COMPANY OF ANIMALS","1","999999","355142","70960620","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","COA DG BSKRVLL INVISA MUZL SZ1","1","0","","","","","21 Aug 2026 - "," ","","","0","0","0","19.88","","","false","","12","0","49.0126","",""
"","","","6858814","","0","1","0","","0","","61.99","41.8","41.8","Scheduled Order","2","Manual","210260299","0","0","0.08","All","LST","OPTN","0","0.01","0.0525","0","","false","Veterinary FortiFlora Probiotic Tablets Dog Supplements","0","0","BRAND","","","DIGESTIVE HEALTH","Dog","Consumables","Solutions","Health & Wellness","0","No","PURINA PRO PLAN","2","999999","355142","70961966","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PPLN DG FRTFLR CHW TAB 45 PK","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","32.5698","",""
"","","","6968116","6239161","20","20","0","","0","","15.99","8.7125","8.7125","Scheduled Order","8","Auto","210260299","365","608","0","All","LST","REG-1","0","0.01","0.0286","365","","false","SpotLit Rechargeable LED Assorted Colours Collar Light","24","0","BRAND","","","NIGHTTIME SAFETY","Dog","Hardlines","General Merchandise","Collars & Leashes","0","No","NITE IZE","8","999999","355142","70963271","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","174.25","319.8","","2026-08-21","20","NTIZ DG SL RC GRVTY BN AST 1EA","20","4","","","","","21 Aug 2026 - "," ","","","1","0","0","0","","","false","45.5128","0","0","45.5128","",""
"","","","6767128","","0","1","0","","0","","12.99","6.4","6.4","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Functional Fungi Digestion & Immune Support Pumpkin Dog Treats","0","0","BRAND","","","BISCUITS","Dog","Consumables","Solutions","Health & Wellness","0","No","FOLEY'S","1","999999","355142","70964233","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FOLEY DG DIGESTION PMK 7.05OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","50.7313","",""
"","","","6967856","14452","0","1","0","","0","","26.99","15.45","15.45","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Size Health Nutrition Medium Breed Adult Dog Food","1","0","BRAND","MEDIUM","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","70964413","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCSHN DG AD MD 4LB","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","42.7566","",""
"","","","6968197","","0","1","0","","0","","58.99","30.08","30.08","Scheduled Order","1","Manual","210260299","0","0","0","All","OOS","OPTN","0","0","0","0","","false","Baskerville INVISA Basket Muzzle","1","0","BRAND","","","MUZZLES","Dog","Hardlines","General Merchandise","Collars & Leashes","0","No","COMPANY OF ANIMALS","1","999999","355142","70966340","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","COA DG BSKRVLL INVISA MUZL SZ4","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.0083","",""
"","","","6767130","","0","1","0","","0","","12.99","6.4","6.4","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Functional Fungi Anxiety & Allergy Support Blueberry Dog Treats","0","0","BRAND","","","BISCUITS","Dog","Consumables","Solutions","Health & Wellness","0","No","FOLEY'S","1","999999","355142","70968148","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FOLEY DG ANXIETY BLUBRR 7.05OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","50.7313","",""
"","","","6967858","20466","0","1","0","","0","","26.99","15.45","15.45","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Size Health Nutrition Large Breed Adult Dog Food","0","0","BRAND","LARGE","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","70968397","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCSHN DG AD LG 4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","42.7566","",""
"","","","6787321","","0","1","0","","0","","12.99","6.4","6.4","Scheduled Order","1","Manual","210260299","0","0","0.15","All","OOS","OPTN","0","0.27","1.0675","0","","false","Bites Plant Based Blueberry & Chia Dog Treats","2","0","BRAND","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","FOLEYBITES","1","999999","355142","70975065","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FOLEY BTS DG BLBR&CHIA 14OZ","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","13","13","50.7313","",""
"","","","6643669","","0","1","0","","0","","12.99","6.4","6.4","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","VitalityDog Elk with Wild Berries Dog Treats","0","0","BRAND","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","FOLEY'S","1","999999","355142","70977837","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FOLEY DG ELK BLBRRY TRT 14OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","50.7313","",""
"","","","6850311","","0","1","0","","0","","109.99","74.25","74.25","Scheduled Order","2","Manual","210260299","0","0","0.31","All","OOS","OPTN","0","0.26","1.083","0","","false","Veterinary FortiFlora Probiotic Tablets Dog Supplements","0","0","BRAND","","","DIGESTIVE HEALTH","Dog","Consumables","Solutions","Health & Wellness","0","No","PURINA PRO PLAN","2","999999","355142","70977883","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PPLN DG FRTFLR CHW TAB 90PK","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","32.4939","",""
"","","","6967863","","0","1","0","","0","","149.99","97.3","97.3","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0.01","0.038","0","","false","Size Health Nutrition Large Breed Puppy Dog Food","0","0","BRAND","LARGE","PUPPY","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","70979731","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCSHN DG PUP LG 40LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","35.129","",""
"","","","6968191","","0","1","0","","0","","45.99","23.45","23.45","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Baskerville INVISA Basket Muzzle","1","0","BRAND","","","MUZZLES","Dog","Hardlines","General Merchandise","Collars & Leashes","0","No","COMPANY OF ANIMALS","1","999999","355142","70981876","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","COA DG BSKRVLL INVISA MUZL SZ2","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.0107","",""
"","","","6959844","","0","1","0","","0","","139.99","86.99","86.99","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0.0067","0","","false","Size Health Nutrition Large Breed Adult Dog Food","1","0","BRAND","LARGE","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","70983479","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCSHN DG AD LG 40LB","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","37.8598","",""
"","","","6967861","14453","0","1","0","","0","","29.99","20.05","20.05","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Size Health Nutrition Medium Puppy Dog Food","0","0","BRAND","MEDIUM","PUPPY","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","70985078","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCSHN DG PUP MD 4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","33.1444","",""
"","","","IS121","","0","1","0","","0","","8.99","4.5","4.5","Scheduled Order","1","Manual","210260299","0","0","0","All","NEW","OPTN","0","0","0","0","","false","Shrimp Granules","0","0","BRAND","","","FLAKES & PELLETS","Specialty","Aquatic","Feeding","Food","0","No","FLUVAL","1","999999","355142","70988959","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FLVL SHRMP GRNLS 1.2OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.9444","",""
"","","","9101004","","0","1","0","","49","","37.99","26.98","26.98","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0.013","0","","false","Specialized Toy Breed Chicken & Rice Formula Adult Dog Food","0","0","BRAND","SMALL","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","PURINA PRO PLAN","1","999999","355142","70992847","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PPLN DG TB CK&R AD 5LB","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","28.9813","",""
"","","","6967860","26101","2","1","0.75","","0","","37.99","22.23","22.23","Scheduled Order","1","Auto","210260299","0","0","0.38","All","LST","REG-1","0","0.19","0.6904","36","","false","Size Health Nutrition Small Breed Puppy Dog Food","2","0","BRAND","SMALL","PUPPY","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","70993481","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","44.46","75.98","","2026-08-21","2","RCSHN DG PUP SM 4LB","2","0","","","","","21 Aug 2026 - "," ","","","2","0","0","0","","","false","41.4846","5","5","41.4846","",""
"","","","Q9300","","0","1","0.5","","0","","22.99","12.41","12.41","Scheduled Order","1","Auto","210260299","0","0","0.23","All","OOS","REG-1","0","0.18","0.7331","0","","false","Laxatone Hairball Remedy Maple Flavour Cat Gel","2","0","BRAND","","","HAIRBALL REMEDY","Cat","Consumables","Solutions","Health & Wellness","0","No","TOMLYN","1","999999","355142","70997599","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","TMLN CT LAXATONE MAPL 4.25OZ","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","8","8","46.02","",""
"","","","6774050","","0","1","0","","0","","12.99","6.4","6.4","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Bites Plant Based Pumpkin & Cinnamon Dog Treats","0","0","BRAND","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","FOLEYBITES","1","999999","355142","70999957","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FOLEY DG PMK CINNAMN TRT 14OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","50.7313","",""
"","","","IP485","","0","1","0","","0","","22.99","12.41","12.41","Scheduled Order","1","Manual","210260299","0","0","0.15","All","OOS","REG-1","0","0.72","2.6102","0","","false","Laxatone Hairball Remedy Tuna Flavour Cat Gel","2","0","BRAND","","","HAIRBALL REMEDY","Cat","Consumables","Solutions","Health & Wellness","0","No","TOMLYN","1","999999","355142","71000838","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","TOMLYN CT LAXATONE TUNA 4.25OZ","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","13","13","46.02","",""
"","","","6959865","20463","0","1","0","","0","","29.99","20.3","20.3","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Size Health Nutrition Large Breed Puppy Dog Food","0","0","BRAND","LARGE","PUPPY","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","71001141","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCSHN DG PUP LG 4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","32.3108","",""
"","","","6858813","","0","1","0","","0","","54.99","42.8","42.8","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Veterinary Multi Care Soft Chews Dog Supplements","0","0","BRAND","","","VITAMINS & MINERALS","Dog","Consumables","Solutions","Health & Wellness","0","No","PURINA PRO PLAN","2","999999","355142","71004675","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PPLN DG MULTI CHEW 60PK","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","22.1677","",""
"","","","6767127","","0","1","0","","0","","12.99","6.4","6.4","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Functional Fungi Weight Management & Heart Health Support Cranberry Dog Treats","0","0","BRAND","","","BISCUITS","Dog","Consumables","Solutions","Health & Wellness","0","No","FOLEY'S","1","999999","355142","71006309","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FOLEY DG WGHT MGT GRNBR 7 OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","50.7313","",""
"","","","6773493","","0","1","0","","0","","12.99","6.4","6.4","Scheduled Order","1","Manual","210260299","0","0","0.08","All","OOS","OPTN","0","0.09","0.3993","0","","false","Bites Plant Based Peanut & Banana Dog Treats","1","0","BRAND","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","FOLEYBITES","1","999999","355142","71006344","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FOLEY DG PNB&BANANA TRT 14OZ","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","12","12","50.7313","",""
"","","","6968275","","0","1","0","","0","9.7","108.99","74.4794","82.48","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0.0122","0","","false","Shredded Blend Chicken & Rice Formula Large Breed Adult 7+ Dog Food","0","0","BRAND","LARGE","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","PURINA PRO PLAN","1","999999","355142","71007037","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PPLN DG LB 7+ SH CK&R 34LB","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","24.3233","",""
"","","","6952475","","1","1","0","","0","","49.99","27.99","27.99","Scheduled Order","2","Auto","210260299","365","1825","0.08","All","LST","REG-1","0","0.01","0.0471","365","","false","Oral Care Chicken & Rice Formula Adult Dog Food","2","0","PRIVATE LABEL","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","PERFORMATRIN PRIME","2","999999","355142","71008482","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","27.99","49.99","","2026-08-21","1","PERF PRM DG ORAL CARE 13.2LB","1","1","","","","","21 Aug 2026 - "," ","","","1","0","0","0","","","false","44.0088","25","25","44.0088","",""
"","","","6959854","","0","1","0","","30","","8.99","5.4","5.4","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Li'l Treats Beef Recipe Dog Treats","0","0","BRAND","","","SOFT & CHEWY","Dog","Consumables","Treats","Reward/Training","0","No","PET GREENS","1","999999","355142","71009064","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PTGRN DG BF MINI TRT 6OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","39.9333","",""
"","","","6959857","","0","1","0","","13","","15.29","9.15","9.15","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Li'l Treats Beef Recipe Dog Treats","0","0","BRAND","","","SOFT & CHEWY","Dog","Consumables","Treats","Reward/Training","0","No","PET GREENS","1","999999","355142","71012714","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PTGRN DG BF MINI TRT 12OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","40.157","",""
"","","","6968123","1503524","0","1","0","","0","","26.99","13.79","13.79","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0.01","0.0581","0","","false","GlowStreak Disc-O LED Ball Dog Toy","3","0","BRAND","","","TOUGH & DURABLE","Dog","Hardlines","General Merchandise","Toys","0","No","NITE IZE","1","999999","355142","71013147","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","NTIZ DG GLWSTRK LED BALL 1EA","0","3","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","48.907","",""
"","","","6952413","","0","1","0","","0","","77.99","43.67","43.67","Scheduled Order","2","Manual","210260299","0","0","0.23","All","LST","REG-1","0","0.18","0.6618","0","","false","Oral Care Chicken & Rice Formula Adult Dog Food","2","0","PRIVATE LABEL","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","PERFORMATRIN PRIME","2","999999","355142","71014354","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF PRM DG ORAL CARE 26LB","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","8","8","44.0056","",""
"","","","6952412","","0","1","0","","0","","22.99","12.87","12.87","Scheduled Order","2","Manual","210260299","0","0","0.08","All","LST","REG-1","0","0.03","0.1239","0","","false","Oral Care Chicken & Rice Formula Adult Dog Food","1","0","PRIVATE LABEL","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","PERFORMATRIN PRIME","2","999999","355142","71015544","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF PRM DG ORAL CARE 4LB","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","12","12","44.0191","",""
"","","","6968125","1500316","0","1","0","","0","","18.99","9.62","9.62","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0.03","0.1082","0","","false","NiteHowl Rechargeable LED Blue Safety Necklace","0","0","BRAND","","","NIGHTTIME SAFETY","Dog","Hardlines","General Merchandise","Collars & Leashes","0","No","NITE IZE","1","999999","355142","71017881","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","NTIZ DG HOWL RC COLLAR BLU 1EA","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.3418","",""
"","","","6959856","","0","1","0","","28","","15.29","9.15","9.15","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Li'l Treats Chicken Recipe Dog Treats","0","0","BRAND","","","SOFT & CHEWY","Dog","Consumables","Treats","Reward/Training","0","No","PET GREENS","1","999999","355142","71018528","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PTGRN DG CHK MIN TRT 12OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","40.157","",""
"","","","6968386","51723","0","1","0","","0","","18.99","9.62","9.62","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","NiteHowl Rechargeable LED Green Safety Necklace","1","0","BRAND","","","NIGHTTIME SAFETY","Dog","Hardlines","General Merchandise","Collars & Leashes","0","No","NITE IZE","1","999999","355142","71019278","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","NTIZ DG HOWL RC COLLAR GRN 1EA","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.3418","",""
"","","","6783292","","0","1","0","","0","","44.99","24.75","24.75","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Chews Core Immune Support Pork & Apple Dog Supplement","0","0","BRAND","","","IMMUNITY","Dog","Consumables","Solutions","Health & Wellness","0","No","THRIVE","2","999999","355142","71020656","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","THRIVE DG CHWS CORE 270G","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","44.9878","",""
"","","","6783288","","0","1","0","","0","","39.99","22.99","22.99","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Chews Relax Calming Turkey & Cranberry Dog Supplement","0","0","BRAND","","","STRESS & ANXIETY RELIEF","Dog","Consumables","Solutions","Health & Wellness","0","No","THRIVE","2","999999","355142","71021378","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","THRIVE DG CHWS CALM 270G","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","42.5106","",""
"","","","6783289","","0","1","0","","0","","44.99","24.75","24.75","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Chews Flex Hip + Joint Trout & Sweet Potato Dog Supplement","0","0","BRAND","","","SKIN & COAT","Dog","Consumables","Solutions","Health & Wellness","0","No","THRIVE","2","999999","355142","71022873","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","THRIVE DG CHWS FLEX 270G","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","44.9878","",""
"","","","6783291","","0","1","0","","0","","39.99","22.99","22.99","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Chews Flow Digestive Support Maple & Bacon Flavour Dog Supplement","0","0","BRAND","","","DIGESTIVE HEALTH","Dog","Consumables","Solutions","Health & Wellness","0","No","THRIVE","2","999999","355142","71023609","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","THRIVE DG CHWS FLOW 270G","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","42.5106","",""
"","","","6783290","","0","1","0","","0","","39.99","22.99","22.99","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Chews Shine Skin & Coat Trout & Tuna Dog Supplement","0","0","BRAND","","","SKIN & COAT","Dog","Consumables","Solutions","Health & Wellness","0","No","THRIVE","2","999999","355142","71024846","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","THRIVE DG CHWS SHINE 270G","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","42.5106","",""
"","","","6472593","","0","1","0","","0","","144.99","89.02","89.02","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","VFS Skin & Digestive Support Limited Ingredient Hydrolyzed Pork Formula Adult Dog Food","0","0","BRAND","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71030752","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS SKN DGSTV 22LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","38.6027","",""
"","","","6471893","","0","1","0.25","","0","","149.99","92.63","92.63","Scheduled Order","1","Manual","210260299","0","0","0.08","All","LST","OPTN","0","0.25","0.9814","0","","false","VFS Low Phosphorus Formula Adult Dog Food","2","0","BRAND","","ADULT","WITH GRAIN","Dog","Consumables","Food","Scientific Maintenance","0","No","SQUARE PET","1","999999","355142","71032072","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SQPT DG VFS LOW PHSPRS 22LB","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","25","25","38.2425","",""
